id,name,number_of_votes,rating,lat,lng,reviews_per_day,competitor_type,distance,type
ChIJt-nc3aMVrjsRMqqaRH-fWQw,You Against You Fitness Center - Kodichikknahalli,64,4.900000095367432,12.897687911987305,77.62153625488281,0.1216381876332397,secondary_competitor,3.29,secondary_competitor
ChIJy2QfNhgVrjsRYszNtXmZANg,VOGUE HEALTH CLUB,62,4.800000190734863,12.902874946594238,77.59480285644531,0.1202599435922315,secondary_competitor,0.47,secondary_competitor
ChIJZ2le0roVrjsRkenB0wyFdwg,Self Defence Karate World Association-NIMHANS,338,4.099999904632568,12.933463096618652,77.59407806396484,0.1202587074338545,secondary_competitor,2.99,secondary_competitor
ChIJW-PwR3UVrjsRiCG7pqEQ2CY,The Fit House,159,4.400000095367432,12.923826217651367,77.57679748535156,0.1198564873514701,secondary_competitor,2.57,secondary_competitor
ChIJmbgis2gVrjsRFCGmdt0BpDg,Cult Gym BTM Layout - Gyms in BTM Layout,55,4.199999809265137,12.915811538696287,77.61023712158203,0.119577896066174,primary_competitor,2.18,primary_competitor
ChIJDcJMlZoVrjsRQqt8q2sPvuA,Warrior's Den Gym,64,4.699999809265137,12.924227714538574,77.57054138183594,0.117299975021571,secondary_competitor,3.09,secondary_competitor
ChIJk4mBQ6kVrjsRm70fNvYZhIw,Smack fitness,115,4.199999809265137,12.910813331604004,77.62458801269531,0.1168580098968008,secondary_competitor,3.51,secondary_competitor
ChIJXULbJ50VrjsR6P5aD_5TnLE,Sankalp Yoga Shala,221,5.0,12.923715591430664,77.57412719726562,0.1144051797630571,secondary_competitor,2.76,secondary_competitor
ChIJSf4f_NwVrjsR56OBHUdr1Pw,Fitness Yard,169,4.5,12.913384437561035,77.60615539550781,0.1139776879870782,secondary_competitor,1.66,secondary_competitor
ChIJF43Jc_0UrjsRkl-bgdBAdHQ,HELLO DANCE & FITNESS STUDIO,138,4.900000095367432,12.913467407226562,77.60991668701172,0.1138728944815187,secondary_competitor,2.03,secondary_competitor
ChIJk44dyYMVrjsRdAlm4aqKrDQ,Power line fitness,59,4.900000095367432,12.915103912353516,77.59523010253906,0.1136628493124184,secondary_competitor,0.99,secondary_competitor
ChIJT4q-teMUrjsR7ZRARgOrYJM,VERVE Fitness,270,3.799999952316284,12.907181739807127,77.61091613769531,0.1128460306853744,secondary_competitor,1.99,secondary_competitor
ChIJuQM42zIVrjsRDs_8HDppZgM,Goldkraft Fitness,184,4.699999809265137,12.910773277282717,77.5821762084961,0.1121229046910524,secondary_competitor,1.22,secondary_competitor
ChIJNSUIqf0UrjsRn6MPstUDmDI,Fitness Tycoon btm,243,4.0,12.914448738098145,77.61016845703125,0.1117259429542508,secondary_competitor,2.1,secondary_competitor
ChIJ76ypFlUUrjsRqNd3VcZlWdY,Fitness Maniac,411,4.5,12.924513816833496,77.60955047607422,0.108939468731419,secondary_competitor,2.71,secondary_competitor
